Bar_name,Modules,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground,Inner_Outer
FAX-GIG,11,47.13816959,-53.90876502,50.88486063,52.93065359,-23.18064902,53.84225463,FAX_GIG,FAX-GIG-11,"['AIR', 'COW', 'ZOO', 'MAC', 'IRE']",FAX-11_GIG-11,"['AIR-FAX-11', 'COW-FAX-11', 'FAX-ZOO-11', 'GIG-MAC-11', 'GIG-IRE-14']","['AIR-FAX', 'COW-FAX', 'FAX-ZOO', 'GIG-MAC', 'GIG-IRE']","['AIR-11', 'COW-11', 'ZOO-11', 'MAC-11', 'IRE-14']",0,in_to_out
ALA-FLY,3,-84.06863141,96.82086198,-24.32966137,-74.19261141,120.025893,-1.491527372,ALA_FLY,ALA-FLY-3,"['AGO', 'INK', 'MIX', 'DRY']",ALA-3_FLY-3,"['AGO-ALA-3', 'ALA-INK-3', 'ALA-MIX-3', 'AGO-FLY-3', 'DRY-FLY-5']","['AGO-ALA', 'ALA-INK', 'ALA-MIX', 'AGO-FLY', 'DRY-FLY']","['AGO-3', 'INK-3', 'MIX-3', 'AGO-3', 'DRY-5']",0,outer
DUH-TRY,6,-51.47386841,-19.65037802,63.54871163,-39.11595341,5.233506983,71.77933563,DUH_TRY,DUH-TRY-6,"['ACT', 'SOY']",DUH-6_TRY-6,"['ACT-DUH-6', 'DUH-SOY-6', 'ACT-TRY-6']","['ACT-DUH', 'DUH-SOY', 'ACT-TRY']","['ACT-6', 'SOY-6', 'ACT-6']",0,outer
SAD-WOW,10,-56.48277041,-142.987594,-17.25148337,-46.30678341,-131.871081,11.08167163,SAD_WOW,SAD-WOW-10,"['HIP', 'RUG', 'NOR', 'USE']",SAD-10_WOW-10,"['HIP-SAD-10', 'RUG-SAD-10', 'NOR-WOW-9', 'USE-WOW-9']","['HIP-SAD', 'RUG-SAD', 'NOR-WOW', 'USE-WOW']","['HIP-10', 'RUG-10', 'NOR-9', 'USE-9']",0,in_to_out
PIE-RUM,1,-19.97606541,133.05074,-30.11467737,18.90968059,136.201273,-26.66302937,PIE_RUM,PIE-RUM-1,"['HOW', 'NIX', 'SPY', 'SIP', 'REF']",PIE-1_RUM-5,"['HOW-PIE-1', 'NIX-PIE-1', 'PIE-SPY-1', 'RUM-SIP-3', 'REF-RUM-5']","['HOW-PIE', 'NIX-PIE', 'PIE-SPY', 'RUM-SIP', 'REF-RUM']","['HOW-1', 'NIX-1', 'SPY-1', 'SIP-3', 'REF-5']",1,inner
ALL-PIG,10,-21.26114741,-138.6957,32.20581763,6.241364594,-121.224164,32.61002663,ALL_PIG,ALL-PIG-10,"['EGG', 'RUG', 'PRO', 'MOO']",ALL-10_PIG-10,"['ALL-EGG-10', 'ALL-RUG-10', 'ALL-PRO-10', 'EGG-PIG-10', 'MOO-PIG-10']","['ALL-EGG', 'ALL-RUG', 'ALL-PRO', 'EGG-PIG', 'MOO-PIG']","['EGG-10', 'RUG-10', 'PRO-13', 'EGG-10', 'MOO-10']",0,in_to_out
BAM-ETA,8,73.08419059,-39.61716802,-83.34339637,99.52760759,-14.70496602,-50.85733837,BAM_ETA,BAM-ETA-8,"['YAY', 'HAY', 'WIN', 'CIS', 'BAH', 'PAY']",BAM-8_ETA-8,"['BAM-YAY-8', 'BAM-HAY-8', 'BAM-WIN-8', 'BAM-CIS-8', 'BAH-ETA-2', 'CIS-ETA-2', 'BAH-ETA-8', 'ETA-PAY-8']","['BAM-YAY', 'BAM-HAY', 'BAM-WIN', 'BAM-CIS', 'BAH-ETA', 'CIS-ETA', 'ETA-PAY']","['YAY-8', 'HAY-8', 'WIN-8', 'CIS-2', 'BAH-2', 'CIS-2', 'BAH-8', 'PAY-8']",0,inner
LAX-MAD,12,-97.55815141,-29.18252802,13.65649863,-77.21039241,-16.97610502,26.33721463,LAX_MAD,LAX-MAD-12,"['ACT', 'HAM', 'BED', 'ICE']",LAX-12_MAD-12,"['ACT-LAX-12', 'ACT-LAX-6', 'HAM-LAX-6', 'BED-MAD-12', 'ICE-MAD-6']","['ACT-LAX', 'HAM-LAX', 'BED-MAD', 'ICE-MAD']","['ACT-12', 'ACT-6', 'HAM-6', 'BED-12', 'ICE-6']",0,in_to_out
LAW-RIB,14,0.777001594,-26.85873602,65.73183363,10.22523459,-2.205857017,78.78930963,LAW_RIB,LAW-RIB-14,"['EVE', 'LIE', 'FOG', 'IRE']",LAW-14_RIB-14,"['EVE-LAW-14', 'LAW-LIE-14', 'FOG-RIB-14', 'IRE-RIB-14', 'FOG-RIB-6']","['EVE-LAW', 'LAW-LIE', 'FOG-RIB', 'IRE-RIB']","['EVE-14', 'LIE-14', 'FOG-14', 'IRE-14', 'FOG-6']",0,in_to_out
COW-FAX,11,52.93065359,-56.31003402,27.76317763,60.75696259,-53.90876502,53.84225463,COW_FAX,COW-FAX-11,"['KEG', 'LIE', 'AIR', 'ZOO', 'GIG']",COW-11_FAX-11,"['COW-KEG-11', 'COW-LIE-11', 'AIR-FAX-11', 'FAX-ZOO-11', 'FAX-GIG-11']","['COW-KEG', 'COW-LIE', 'AIR-FAX', 'FAX-ZOO', 'FAX-GIG']","['KEG-11', 'LIE-11', 'AIR-11', 'ZOO-11', 'GIG-11']",0,in_to_out
GIN-TAX,4,-96.35106441,31.51131598,-14.31714737,-89.79028241,69.70448498,13.93948363,GIN_TAX,GIN-TAX-4,"['WIZ', 'SAY', 'HAM', 'OAR', 'VOW']",GIN-4_TAX-4,"['GIN-WIZ-4', 'GIN-SAY-4', 'GIN-HAM-6', 'OAR-TAX-3', 'TAX-WIZ-4', 'TAX-VOW-4']","['GIN-WIZ', 'GIN-SAY', 'GIN-HAM', 'OAR-TAX', 'TAX-WIZ', 'TAX-VOW']","['WIZ-4', 'SAY-4', 'HAM-6', 'OAR-3', 'WIZ-4', 'VOW-6']",0,inner
BAH-BOY,2,97.16048159,-14.53845802,-78.92810637,108.4197686,11.93373498,-68.75523137,BAH_BOY,BAH-BOY-2,"['ETA', 'CIS', 'WIN', 'FOX', 'ORC']",BAH-2_BOY-2,"['BAH-ETA-2', 'BAH-CIS-2', 'BAH-ETA-8', 'BAH-WIN-8', 'BOY-FOX-2', 'BOY-ORC-2']","['BAH-ETA', 'BAH-CIS', 'BAH-WIN', 'BOY-FOX', 'BOY-ORC']","['ETA-2', 'CIS-2', 'ETA-8', 'WIN-8', 'FOX-2', 'ORC-2']",0,outer
ART-NOR,12,-85.24824141,-91.25010502,5.971789628,-75.85383241,-58.83866602,26.52474063,ART_NOR,ART-NOR-12,"['FIG', 'ASH', 'KIT', 'KEY', 'WIG', 'WOW']",ART-12_NOR-12,"['ART-FIG-12', 'ART-ASH-12', 'ART-KIT-12', 'KEY-NOR-12', 'KEY-NOR-9', 'NOR-WIG-9', 'NOR-WOW-9']","['ART-FIG', 'ART-ASH', 'ART-KIT', 'KEY-NOR', 'NOR-WIG', 'NOR-WOW']","['FIG-12', 'ASH-12', 'KIT-9', 'KEY-12', 'KEY-9', 'WIG-9', 'WOW-9']",0,in_to_out
AIR-FIX,11,71.13112059,-32.43153802,23.39753763,74.09911959,-9.163696017,43.73215663,AIR_FIX,AIR-FIX-11,"['ODD', 'FAX', 'MAC', 'GAS']",AIR-11_FIX-11,"['AIR-ODD-11', 'AIR-FAX-11', 'FIX-MAC-11', 'FIX-GAS-11', 'FIX-MAC-7']","['AIR-ODD', 'AIR-FAX', 'FIX-MAC', 'FIX-GAS']","['ODD-11', 'FAX-11', 'MAC-11', 'GAS-11', 'MAC-7']",0,in_to_out
GAL-HOW,1,6.326552594,118.044822,-1.576939372,24.98754559,133.745892,1.885876628,GAL_HOW,GAL-HOW-1,"['WAR', 'RAD', 'PIE', 'BOA']",GAL-1_HOW-1,"['GAL-WAR-1', 'GAL-RAD-1', 'HOW-WAR-1', 'HOW-PIE-1', 'HOW-WAR-5', 'BOA-HOW-5']","['GAL-WAR', 'GAL-RAD', 'HOW-WAR', 'HOW-PIE', 'BOA-HOW']","['WAR-1', 'RAD-1', 'WAR-1', 'PIE-1', 'WAR-5', 'BOA-5']",0,in_to_out
FAN-MOP,6,-53.57925541,32.03279498,53.57610463,-41.14815841,51.12708598,63.86493863,FAN_MOP,FAN-MOP-6,"['VOW', 'ZZZ', 'FUN', 'JUG', 'SOY']",FAN-6_MOP-6,"['FAN-VOW-6', 'FAN-ZZZ-6', 'FAN-FUN-6', 'JUG-MOP-6', 'MOP-SOY-6']","['FAN-VOW', 'FAN-ZZZ', 'FAN-FUN', 'JUG-MOP', 'MOP-SOY']","['VOW-6', 'ZZZ-6', 'FUN-5', 'JUG-6', 'SOY-6']",0,outer
DUH-SOY,6,-51.47386841,5.233506983,63.01992663,-25.26962541,6.414220983,63.54871163,DUH_SOY,DUH-SOY-6,"['ACT', 'TRY', 'JUG', 'MOP']",DUH-6_SOY-6,"['ACT-DUH-6', 'DUH-TRY-6', 'JUG-SOY-6', 'MOP-SOY-6']","['ACT-DUH', 'DUH-TRY', 'JUG-SOY', 'MOP-SOY']","['ACT-6', 'TRY-6', 'JUG-6', 'MOP-6']",0,in_to_out
OVA-RAD,1,37.55681159,135.015985,-44.57590737,45.56589559,148.781207,-17.33008237,OVA_RAD,OVA-RAD-1,"['LEG', 'NIX', 'BIO', 'ELF', 'GAL']",OVA-1_RAD-1,"['LEG-OVA-1', 'NIX-OVA-1', 'BIO-RAD-1', 'ELF-RAD-1', 'GAL-RAD-1']","['LEG-OVA', 'NIX-OVA', 'BIO-RAD', 'ELF-RAD', 'GAL-RAD']","['LEG-1', 'NIX-1', 'BIO-1', 'ELF-1', 'GAL-1']",0,outer
FOG-TAU,14_6,-23.40370241,-46.13249602,60.45120163,-11.92286041,-21.90110802,78.58385063,FOG_TAU,FOG-TAU-14_FOG-TAU-6,"['RIB', 'ACT', 'LAM']",FOG-14_TAU-14_FOG-6_TAU-6,"['FOG-RIB-14', 'FOG-RIB-6', 'ACT-TAU-6', 'LAM-TAU-12']","['FOG-RIB', 'ACT-TAU', 'LAM-TAU']","['RIB-14', 'RIB-6', 'ACT-6', 'LAM-12']",0,in_to_out
BIO-RAD,1,45.56589559,118.555503,-17.33008237,66.46786359,135.015985,-9.524659372,BIO_RAD,BIO-RAD-1,"['ARM', 'JOY', 'ELF', 'GAL', 'OVA']",BIO-1_RAD-1,"['ARM-BIO-1', 'BIO-JOY-1', 'ELF-RAD-1', 'GAL-RAD-1', 'OVA-RAD-1']","['ARM-BIO', 'BIO-JOY', 'ELF-RAD', 'GAL-RAD', 'OVA-RAD']","['ARM-1', 'JOY-1', 'ELF-1', 'GAL-1', 'OVA-1']",0,outer
AIM-EGO,3,-99.14678941,74.90171698,-91.98091537,-85.39764441,95.01491398,-80.80211637,AIM_EGO,AIM-EGO-3,"['LID', 'WAX', 'OAR']",AIM-3_EGO-3,"['AIM-LID-3', 'AIM-WAX-3', 'EGO-LID-3', 'EGO-OAR-3']","['AIM-LID', 'AIM-WAX', 'EGO-LID', 'EGO-OAR']","['LID-3', 'WAX-3', 'LID-3', 'OAR-3']",0,outer
AMP-YAY,8,52.54010159,-110.233246,-52.84782737,53.95782659,-78.35575402,-46.81392637,AMP_YAY,AMP-YAY-8,"['SEX', 'ROB', 'CAB', 'BAM', 'HAY', 'SAW']",AMP-8_YAY-8,"['AMP-SEX-10', 'AMP-ROB-10', 'AMP-CAB-10', 'AMP-SEX-8', 'BAM-YAY-8', 'HAY-YAY-8', 'SAW-YAY-8', 'CAB-YAY-10']","['AMP-SEX', 'AMP-ROB', 'AMP-CAB', 'BAM-YAY', 'HAY-YAY', 'SAW-YAY', 'CAB-YAY']","['SEX-10', 'ROB-10', 'CAB-10', 'SEX-8', 'BAM-8', 'HAY-8', 'SAW-8', 'CAB-10']",1,in_to_out
LAM-TAU,12,-49.51198841,-46.33818502,60.45120163,-23.40370241,-43.09522102,61.93299363,LAM_TAU,LAM-TAU-12,"['ASH', 'LAB', 'ACT', 'FOG']",LAM-12_TAU-6,"['ASH-LAM-12', 'LAB-LAM-12', 'FOG-TAU-14', 'ACT-TAU-6', 'FOG-TAU-6']","['ASH-LAM', 'LAB-LAM', 'ACT-TAU', 'FOG-TAU']","['ASH-12', 'LAB-12', 'FOG-14', 'ACT-6', 'FOG-6']",0,in_to_out
JOB-JUG,5,-2.629957406,39.91665698,59.56868863,3.845794594,74.53298798,69.01312063,JOB_JUG,JOB-JUG-5,"['ADO', 'NAY', 'PLY', 'SOY', 'MOP', 'AHI']",JOB-5_JUG-5,"['ADO-JOB-5', 'JOB-NAY-5', 'JOB-PLY-5', 'JUG-SOY-6', 'JUG-MOP-6', 'AHI-JUG-7']","['ADO-JOB', 'JOB-NAY', 'JOB-PLY', 'JUG-SOY', 'JUG-MOP', 'AHI-JUG']","['ADO-5', 'NAY-5', 'PLY-5', 'SOY-6', 'MOP-6', 'AHI-7']",0,outer
GEL-ROB,10,41.82992959,-142.516761,-24.93582837,53.08506359,-136.052756,7.895627628,GEL_ROB,GEL-ROB-10,"['DAD', 'EAR', 'PHI', 'AMP', 'OAK', 'SEX']",GEL-10_ROB-10,"['DAD-GEL-10', 'EAR-GEL-10', 'GEL-PHI-10', 'AMP-ROB-10', 'OAK-ROB-10', 'ROB-SEX-10']","['DAD-GEL', 'EAR-GEL', 'GEL-PHI', 'AMP-ROB', 'OAK-ROB', 'ROB-SEX']","['DAD-10', 'EAR-10', 'PHI-8', 'AMP-10', 'OAK-10', 'SEX-10']",0,outer
HIP-NEW,10,-41.25973241,-153.773805,-42.06623437,-32.92354741,-135.328682,-17.57409037,HIP_NEW,HIP-NEW-10,"['FOR', 'SAD', 'COP', 'GET', 'USE']",HIP-10_NEW-10,"['FOR-HIP-10', 'HIP-SAD-10', 'COP-NEW-10', 'GET-NEW-10', 'NEW-USE-10']","['FOR-HIP', 'HIP-SAD', 'COP-NEW', 'GET-NEW', 'NEW-USE']","['FOR-10', 'SAD-10', 'COP-10', 'GET-10', 'USE-9']",0,outer
BOA-SHY,5,-28.92061941,113.990935,7.891281628,-4.902155406,125.976734,32.01739663,BOA_SHY,BOA-SHY-5,"['ADO', 'WAR', 'HOW', 'DRY', 'OIL', 'INK']",BOA-5_SHY-5,"['ADO-BOA-5', 'BOA-WAR-5', 'BOA-HOW-5', 'DRY-SHY-5', 'OIL-SHY-5', 'INK-SHY-3']","['ADO-BOA', 'BOA-WAR', 'BOA-HOW', 'DRY-SHY', 'OIL-SHY', 'INK-SHY']","['ADO-5', 'WAR-5', 'HOW-5', 'DRY-5', 'OIL-5', 'INK-3']",0,outer
NAY-REF,5,-28.63881841,88.98864298,25.92900463,-14.06673741,97.75430098,50.76425863,NAY_REF,NAY-REF-5,"['FUN', 'JOB', 'RUM']",NAY-5_REF-5,"['FUN-NAY-5', 'JOB-NAY-5', 'FUN-REF-5', 'REF-RUM-5']","['FUN-NAY', 'JOB-NAY', 'FUN-REF', 'REF-RUM']","['FUN-5', 'JOB-5', 'FUN-5', 'RUM-5']",0,in_to_out
USE-WOW,9,-66.40635841,-124.594124,-51.81747737,-59.45124641,-98.69556402,-20.00325837,USE_WOW,USE-WOW-9,"['COP', 'TAT', 'NEW', 'NOR', 'SAD']",USE-9_WOW-9,"['COP-USE-9', 'TAT-USE-9', 'NEW-USE-10', 'SAD-WOW-10', 'NOR-WOW-9']","['COP-USE', 'TAT-USE', 'NEW-USE', 'NOR-WOW', 'SAD-WOW']","['COP-9', 'TAT-9', 'NEW-10', 'SAD-10', 'NOR-9']",0,in_to_out
MOO-PIG,10,6.241364594,-135.876097,28.76128663,31.52915659,-121.224164,32.61002663,MOO_PIG,MOO-PIG-10,"['EGG', 'JAM', 'ALL']",MOO-10_PIG-10,"['EGG-MOO-10', 'JAM-MOO-13', 'ALL-PIG-10', 'EGG-PIG-10']","['EGG-MOO', 'JAM-MOO', 'ALL-PIG', 'EGG-PIG']","['EGG-10', 'JAM-13', 'ALL-10', 'EGG-10']",0,in_to_out
ACE-POP,7,80.11344359,20.84592298,19.02546163,82.95430959,41.79066798,39.43647463,ACE_POP,ACE-POP-7,"['BRO', 'IVY', 'EON', 'EYE', 'MAC']",ACE-7_POP-7,"['ACE-BRO-7', 'ACE-IVY-7', 'EON-POP-7', 'EYE-POP-7', 'MAC-POP-7']","['ACE-BRO', 'ACE-IVY', 'EON-POP', 'EYE-POP', 'MAC-POP']","['BRO-7', 'IVY-7', 'EON-7', 'EYE-7', 'MAC-7']",0,in_to_out
AGE-CHI,9,-102.5418844,-39.40249202,-41.39540837,-90.54446141,-38.04451102,-16.48294537,AGE_CHI,AGE-CHI-9,"['ELK', 'CUP', 'BED', 'DOG', 'KIT']",AGE-9_CHI-9,"['AGE-ELK-9', 'AGE-CUP-9', 'BED-CHI-9', 'CHI-DOG-9', 'CHI-KIT-9']","['AGE-ELK', 'AGE-CUP', 'BED-CHI', 'CHI-DOG', 'CHI-KIT']","['ELK-9', 'CUP-4', 'BED-9', 'DOG-9', 'KIT-9']",0,in_to_out
CIS-OFF,2,79.07137459,11.66894898,-82.83059537,85.32510359,60.63561298,-81.79092937,CIS_OFF,CIS-OFF-2,"['BAH', 'ORC', 'ETA', 'BAM', 'FRO', 'WHO']",CIS-2_OFF-2,"['BAH-CIS-2', 'CIS-ORC-2', 'CIS-ETA-2', 'BAM-CIS-8', 'OFF-ORC-2', 'FRO-OFF-1', 'OFF-WHO-2']","['BAH-CIS', 'CIS-ORC', 'CIS-ETA', 'BAM-CIS', 'OFF-ORC', 'FRO-OFF', 'OFF-WHO']","['BAH-2', 'ORC-2', 'ETA-2', 'BAM-8', 'ORC-2', 'FRO-1', 'WHO-1']",1,inner
AIR-FAX,11,52.93065359,-53.90876502,43.73215663,71.13112059,-32.43153802,53.84225463,AIR_FAX,AIR-FAX-11,"['ODD', 'FIX', 'COW', 'ZOO', 'GIG']",AIR-11_FAX-11,"['AIR-ODD-11', 'AIR-FIX-11', 'COW-FAX-11', 'FAX-ZOO-11', 'FAX-GIG-11']","['AIR-ODD', 'AIR-FIX', 'COW-FAX', 'FAX-ZOO', 'FAX-GIG']","['ODD-11', 'FIX-11', 'COW-11', 'ZOO-11', 'GIG-11']",0,outer
LAB-OLD,13,-37.12603241,-72.32935502,62.35637563,1.174937594,-65.18592102,70.88896363,LAB_OLD,LAB-OLD-13,"['LAM', 'YAK', 'HOT', 'LIE', 'EVE']",LAB-13_OLD-13,"['LAB-YAK-13', 'LAB-LAM-12', 'LAB-YAK-12', 'HOT-OLD-13', 'LIE-OLD-13', 'LIE-OLD-14', 'EVE-OLD-14']","['LAB-LAM', 'LAB-YAK', 'HOT-OLD', 'LIE-OLD', 'EVE-OLD']","['YAK-13', 'LAM-12', 'YAK-12', 'HOT-13', 'LIE-13', 'LIE-14', 'EVE-14']",0,outer
AIM-WAX,3,-85.39764441,95.01491398,-94.98505137,-61.03240041,113.301845,-91.98091537,AIM_WAX,AIM-WAX-3,"['LID', 'EGO', 'GUT', 'HEX', 'SIP']",AIM-3_WAX-3,"['AIM-LID-3', 'AIM-EGO-3', 'GUT-WAX-3', 'HEX-WAX-3', 'LID-WAX-3', 'SIP-WAX-3']","['AIM-LID', 'AIM-EGO', 'GUT-WAX', 'HEX-WAX', 'LID-WAX', 'SIP-WAX']","['LID-3', 'EGO-3', 'GUT-3', 'HEX-3', 'LID-3', 'SIP-3']",1,in_to_out
NAN-ZZZ,6,-79.23398341,24.70875698,41.61903863,-56.65210441,42.81055598,41.84575163,NAN_ZZZ,NAN-ZZZ-6,"['HAM', 'PLY', 'FAN', 'WIZ']",NAN-6_ZZZ-6,"['HAM-NAN-6', 'NAN-PLY-6', 'FAN-ZZZ-6', 'HAM-ZZZ-6', 'WIZ-ZZZ-4']","['HAM-NAN', 'NAN-PLY', 'FAN-ZZZ', 'HAM-ZZZ', 'WIZ-ZZZ']","['HAM-6', 'PLY-6', 'FAN-6', 'HAM-6', 'WIZ-4']",0,in_to_out
FUN-REF,5,-41.77578841,81.21320698,25.92900463,-28.63881841,97.75430098,46.46754063,FUN_REF,FUN-REF-5,"['NAY', 'PLY', 'FAN', 'RUM']",FUN-5_REF-5,"['FUN-NAY-5', 'FUN-PLY-5', 'FAN-FUN-6', 'NAY-REF-5', 'REF-RUM-5']","['FUN-NAY', 'FUN-PLY', 'FAN-FUN', 'NAY-REF', 'REF-RUM']","['NAY-5', 'PLY-5', 'FAN-6', 'NAY-5', 'RUM-5']",0,in_to_out
PAW-ZIG,4,-113.3547044,18.42387798,-36.97350437,-112.1824644,49.38235198,-30.73944437,PAW_ZIG,PAW-ZIG-4,"['DAY', 'GYM', 'OAR']",PAW-4_ZIG-4,"['DAY-PAW-4', 'GYM-PAW-4', 'OAR-ZIG-3']","['DAY-PAW', 'GYM-PAW', 'OAR-ZIG']","['DAY-4', 'GYM-4', 'OAR-3']",0,outer
FLU-HUG,4,-106.7256264,-7.093324017,-89.94626137,-93.46122141,17.77017398,-80.89485437,FLU_HUG,FLU-HUG-4,"['BAR', 'SIR', 'BOX', 'VAN', 'LID']",FLU-4_HUG-4,"['BAR-FLU-4', 'FLU-SIR-4', 'BOX-HUG-4', 'HUG-VAN-4', 'HUG-SIR-4', 'HUG-LID-4']","['BAR-FLU', 'FLU-SIR', 'BOX-HUG', 'HUG-VAN', 'HUG-SIR', 'HUG-LID']","['BAR-4', 'SIR-9', 'BOX-4', 'VAN-4', 'SIR-9', 'LID-3']",1,in_to_out
EGO-LID,3,-99.14678941,66.12933398,-99.65481637,-75.29686741,74.90171698,-80.80211637,EGO_LID,EGO-LID-3,"['AIM', 'OAR', 'WAX', 'BOX', 'HUG']",EGO-3_LID-3,"['AIM-EGO-3', 'EGO-OAR-3', 'AIM-LID-3', 'LID-WAX-3', 'BOX-LID-4', 'HUG-LID-4']","['AIM-EGO', 'EGO-OAR', 'AIM-LID', 'LID-WAX', 'BOX-LID', 'HUG-LID']","['AIM-3', 'OAR-3', 'AIM-3', 'WAX-3', 'BOX-4', 'HUG-4']",0,in_to_out
TAR-WAS,11,68.02249859,-81.86690602,-8.592402372,71.74941359,-76.41374802,19.97496263,TAR_WAS,TAR-WAS-11,"['PHI', 'KEG', 'ZOO']",TAR-11_WAS-11,"['PHI-TAR-11', 'PHI-TAR-8', 'KEG-WAS-11', 'PHI-WAS-11', 'WAS-ZOO-11']","['PHI-TAR', 'KEG-WAS', 'PHI-WAS', 'WAS-ZOO']","['PHI-11', 'PHI-8', 'KEG-11', 'PHI-11', 'ZOO-11']",0,in_to_out
ACT-LAX,12_6,-79.20396241,-22.85043002,26.33721463,-49.11285441,-13.41357102,48.41176363,ACT_LAX,ACT-LAX-12_ACT-LAX-6,"['TRY', 'DUH', 'TAU', 'HAM', 'MAD']",ACT-12_LAX-12_ACT-6_LAX-6,"['ACT-TRY-6', 'ACT-DUH-6', 'ACT-TAU-6', 'LAX-MAD-12', 'HAM-LAX-6']","['ACT-TRY', 'ACT-DUH', 'ACT-TAU', 'HAM-LAX', 'LAX-MAD']","['TRY-6', 'DUH-6', 'TAU-6', 'MAD-12', 'HAM-6']",0,inner
OFF-ORC,2,79.07137459,38.13227498,-81.79092937,101.1758146,60.63561298,-80.54947137,OFF_ORC,OFF-ORC-2,"['CIS', 'FRO', 'WHO', 'ASK', 'BOY']",OFF-2_ORC-2,"['CIS-OFF-2', 'FRO-OFF-1', 'OFF-WHO-2', 'ASK-ORC-2', 'BOY-ORC-2', 'CIS-ORC-2']","['CIS-OFF', 'FRO-OFF', 'OFF-WHO', 'ASK-ORC', 'BOY-ORC', 'CIS-ORC']","['CIS-2', 'FRO-1', 'WHO-1', 'ASK-2', 'BOY-2', 'CIS-2']",0,in_to_out
PHI-WAS,11,71.74941359,-102.675703,5.518761628,72.03006459,-81.86690602,19.97496263,PHI_WAS,PHI-WAS-11,"['TAR', 'EAR', 'GEL', 'KEG', 'ZOO']",PHI-11_WAS-11,"['PHI-TAR-11', 'EAR-PHI-11', 'PHI-TAR-8', 'GEL-PHI-10', 'KEG-WAS-11', 'TAR-WAS-11', 'WAS-ZOO-11']","['PHI-TAR', 'EAR-PHI', 'GEL-PHI', 'KEG-WAS', 'TAR-WAS', 'WAS-ZOO']","['TAR-11', 'EAR-11', 'TAR-8', 'GEL-10', 'KEG-11', 'TAR-11', 'ZOO-11']",0,outer
HAM-LAX,6,-79.20396241,-13.41357102,26.66345463,-78.12024741,6.428795983,43.02018763,HAM_LAX,HAM-LAX-6,"['GIN', 'NAN', 'ZZZ', 'ACT', 'MAD']",HAM-6_LAX-6,"['GIN-HAM-6', 'HAM-NAN-6', 'HAM-ZZZ-6', 'ACT-LAX-12', 'LAX-MAD-12', 'ACT-LAX-6']","['GIN-HAM', 'HAM-NAN', 'HAM-ZZZ', 'ACT-LAX', 'LAX-MAD']","['GIN-6', 'NAN-6', 'ZZZ-6', 'ACT-12', 'MAD-12', 'ACT-6']",0,in_to_out
GIG-MAC,11,47.13816959,-23.18064902,49.85057663,68.15962259,-3.122933017,50.88486063,GIG_MAC,GIG-MAC-11,"['FAX', 'IRE', 'FIX', 'POP']",GIG-11_MAC-11,"['FAX-GIG-11', 'GIG-IRE-14', 'FIX-MAC-11', 'FIX-MAC-7', 'IRE-MAC-7', 'MAC-POP-7']","['FAX-GIG', 'GIG-IRE', 'FIX-MAC', 'IRE-MAC', 'MAC-POP']","['FAX-11', 'IRE-14', 'FIX-11', 'FIX-7', 'IRE-7', 'POP-7']",0,in_to_out
ROB-SEX,10,41.82992959,-142.516761,-24.93582837,60.83833759,-123.218531,-17.84211037,ROB_SEX,ROB-SEX-10,"['AMP', 'GEL', 'OAK', 'SAW']",ROB-10_SEX-10,"['AMP-ROB-10', 'GEL-ROB-10', 'OAK-ROB-10', 'AMP-SEX-10', 'AMP-SEX-8', 'SAW-SEX-8']","['AMP-ROB', 'GEL-ROB', 'OAK-ROB', 'AMP-SEX', 'SAW-SEX']","['AMP-10', 'GEL-10', 'OAK-10', 'AMP-10', 'AMP-8', 'SAW-8']",0,in_to_out
GUT-MOM,3,-84.88109141,89.53200898,-64.08417237,-58.81736041,125.501099,-49.45211537,GUT_MOM,GUT-MOM-3,"['HEX', 'WAX', 'MIX']",GUT-3_MOM-3,"['GUT-HEX-3', 'GUT-WAX-3', 'MIX-MOM-3']","['GUT-HEX', 'GUT-WAX', 'MIX-MOM']","['HEX-3', 'WAX-3', 'MIX-3']",0,inner
